f_property_type,f_room_type,f_room_type2,f_neighbourhood_cleansed,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_availability_365,n_days_sincelast,d_backyard,d_backyard1,d_baking_sheet,d_baking_sheet1,d_barbecue_utensils,d_barbecue_utensils1,d_bathtub,d_bathtub1,d_bed_linens,d_bed_linens1,d_board_games,d_board_games1,d_building_staff,d_building_staff1,d_carbon_monoxide_alarm,d_carbon_monoxide_alarm1,d_cleaning_before_checkout,d_cleaning_before_checkout1,d_cleaning_products,d_cleaning_products1,d_cooking_basics,d_cooking_basics1,d_dining_table,d_dining_table1,d_dishes_and_silverware,d_dishes_and_silverware1,d_drying_rack_for_clothing,d_drying_rack_for_clothing1,d_elevator,d_elevator1,d_essentials,d_essentials1,d_ethernet_connection,d_ethernet_connection1,d_ev_charger,d_ev_charger1,d_extra_pillows_and_blankets,d_extra_pillows_and_blankets1,d_fire_extinguisher,d_fire_extinguisher1,d_first_aid_kit,d_first_aid_kit1,d_freezer,d_freezer1,d_hangers,d_hangers1,d_host_greets_you,d_host_greets_you1,d_hot_tub,d_hot_tub1,d_hot_water,d_hot_water1,d_hot_water_kettle,d_hot_water_kettle1,d_keypad,d_keypad1,d_laundromat_nearby,d_host_is_superhost,d_host_identity_verified,price,id,neighbourhood_cleansed,room_type,property_type,flag_review_scores_rating,flag_reviews_per_month,flag_days_sincelast,f_bathroom,f_bedroom,ln_bed,f_beds,f_review_scores_rating,f_number_of_reviews,f_minimum_nights
(condo),Entire home/apt,Entire/Apt,Leopoldstadt,2,1,1,1,4.91,11,2.97,1,113,39,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,103,51519009,Leopoldstadt,Entire home/apt,(condo),0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Leopoldstadt,2,1,0,1,5,1,0.37,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,40,51520054,Leopoldstadt,Entire home/apt,unit,0,0,0,1,1,0,1,3,2,1
(condo),Entire home/apt,Entire/Apt,Favoriten,4,1,2,5,5,2,0.68,6,169,53,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,150,51530077,Favoriten,Entire home/apt,(condo),0,0,0,1,2,1.6094379124341003,2,3,2,2
(condo),Entire home/apt,Entire/Apt,Leopoldstadt,2,1,0,1,5,1,0.41,1,113,72,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,106,51533783,Leopoldstadt,Entire home/apt,(condo),0,0,0,1,1,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Hernals,4,1,1,2,5,10,2.91,2,140,19,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,55,51537579,Hernals,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,NA,2,1.5,1,1,4.5,10,2.68,1,356,27,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,65,51537955,Landstra§e,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
(condo),Entire home/apt,Entire/Apt,Donaustadt,4,1.5,1,2,4.82,11,2.82,1,222,28,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,75,51548380,Donaustadt,Entire home/apt,(condo),0,0,0,1,2,0.6931471805599453,1,3,2,1
(condo),Entire home/apt,Entire/Apt,Margareten,2,1,0,1,5,1,0.31,6,87,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,78,51552215,Margareten,Entire home/apt,(condo),0,0,0,1,1,0,1,3,2,2
loft,Entire home/apt,Entire/Apt,Mariahilf,2,1,1,1,5,2,0.5,2,179,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,51568327,Mariahilf,Entire home/apt,loft,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Leopoldstadt,4,2.5,2,2,5,2,0.71,3,0,52,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,115,51574403,Leopoldstadt,Entire home/apt,unit,0,0,0,2,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,Josefstadt,2,1.5,1,1,4.83,0,0.72,30,0,82,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,68,51575164,Josefstadt,Entire home/apt,unit,1,1,1,1,2,0,1,3,1,3
(condo),Entire home/apt,Entire/Apt,Simmering,2,1,1,1,4.5,10,2.75,2,97,8,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,72,51589559,Simmering,Entire home/apt,(condo),0,0,0,1,2,0,1,3,2,1
loft,Entire home/apt,Entire/Apt,Ottakring,2,1,0,1,5,1,0.3,2,2,99,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,65,51591113,Ottakring,Entire home/apt,loft,0,0,0,1,1,0,1,3,2,1
(condo),Entire home/apt,Entire/Apt,Alsergrund,5,1.5,2,3,5,1,0.28,1,8,107,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,198,51592217,Alsergrund,Entire home/apt,(condo),0,0,0,1,2,1.0986122886681098,2,3,2,1
unit,Entire home/apt,Entire/Apt,Donaustadt,5,1,2,1,5,1,0.75,2,332,39,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,119,51592677,Donaustadt,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
(condo),Entire home/apt,Entire/Apt,Alsergrund,5,1,2,2,5,3,1.05,2,178,9,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,92,51600049,Alsergrund,Entire home/apt,(condo),0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,Mariahilf,2,1,1,1,5,1,0.47,30,158,63,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,66,51615625,Mariahilf,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,3
unit,Entire home/apt,Entire/Apt,Favoriten,4,1.5,1,2,4.5,10,2.86,1,81,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,86,51622703,Favoriten,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,Favoriten,2,1.5,0,1,4.55,11,3.17,1,90,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,54,51623094,Favoriten,Entire home/apt,unit,0,0,0,1,1,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Margareten,4,1,1,1,4,4,1.15,1,128,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,68,51650868,Margareten,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
(condo),Entire home/apt,Entire/Apt,Penzing,4,1,1,1,4.44,9,2.7,1,361,31,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,31,51660769,Penzing,Entire home/apt,(condo),0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,NA,2,1.5,0,1,4.83,0,0.72,30,100,82,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,58,51679574,Landstra§e,Entire home/apt,unit,1,1,1,1,1,0,1,3,1,3
(condo),Entire home/apt,Entire/Apt,Neubau,2,1,1,1,3.83,6,2.95,1,47,24,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,48,51698171,Neubau,Entire home/apt,(condo),0,0,0,1,2,0,1,2,2,1
(condo),Entire home/apt,Entire/Apt,Donaustadt,6,1.5,2,5,4.67,9,2.45,1,328,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,85,51698922,Donaustadt,Entire home/apt,(condo),0,0,0,1,2,1.6094379124341003,2,3,2,1
apartment,Entire home/apt,Entire/Apt,Liesing,3,1,1,2,5,1,1,2,365,25,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,80,51699264,Liesing,Entire home/apt,apartment,0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,Floridsdorf,4,1.5,2,2,4.83,0,0.72,30,317,82,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,81,51700990,Floridsdorf,Entire home/apt,unit,1,1,1,1,2,0.6931471805599453,1,3,1,3
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,6,1,1,3,4.23,13,3.61,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,51704026,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,2,1
unit,Entire home/apt,Entire/Apt,Leopoldstadt,2,1.5,1,1,4.83,0,0.72,30,312,82,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,68,51704242,Leopoldstadt,Entire home/apt,unit,1,1,1,1,2,0,1,3,1,3
unit,Entire home/apt,Entire/Apt,Josefstadt,4,2,2,2,4.83,0,0.72,10,114,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,70,51708064,Josefstadt,Entire home/apt,unit,1,1,1,2,2,0.6931471805599453,1,3,1,3
unit,Entire home/apt,Entire/Apt,Floridsdorf,4,1.5,1,2,4.78,9,2.48,3,162,20,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,55,51708201,Floridsdorf,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
apartment,Entire home/apt,Entire/Apt,Leopoldstadt,5,1,1,3,4.83,0,0.72,1,325,82,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,113,51722681,Leopoldstadt,Entire home/apt,apartment,1,1,1,1,2,1.0986122886681098,2,3,1,1
unit,Entire home/apt,Entire/Apt,Wieden,2,1,1,1,4.75,4,1.35,30,251,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,81,51723808,Wieden,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,3
(condo),Entire home/apt,Entire/Apt,Penzing,6,1,3,6,1,1,0.57,7,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,99,51726310,Penzing,Entire home/apt,(condo),0,0,0,1,2,1.791759469228055,3,2,2,2
apartment,Entire home/apt,Entire/Apt,Meidling,3,1,1,3,5,3,1.02,3,36,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,103,51737883,Meidling,Entire home/apt,apartment,0,0,0,1,2,1.0986122886681098,2,3,2,1
apartment,Entire home/apt,Entire/Apt,Mariahilf,2,1,0,1,4,1,1,1,342,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,86,51740983,Mariahilf,Entire home/apt,apartment,0,0,0,1,1,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Innere Stadt,4,1,1,3,4,4,1.12,1,350,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,79,51742603,Innere Stadt,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,2,1
unit,Entire home/apt,Entire/Apt,D<U+009A>bling,4,1,1,2,4.75,8,2.18,1,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,114,51747736,D<U+009A>bling,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,Favoriten,2,1,1,2,5,6,2.02,2,354,25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,55,51763299,Favoriten,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,Neubau,4,1.5,2,2,4.43,14,4.08,1,76,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,51764225,Neubau,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
(condo),Entire home/apt,Entire/Apt,Wieden,6,1,2,1,5,4,1.25,1,353,26,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,123,51765084,Wieden,Entire home/apt,(condo),0,0,0,1,2,0,1,3,2,1
(condo),Entire home/apt,Entire/Apt,Floridsdorf,6,1.5,2,3,4.64,11,3.55,1,333,7,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,43,51766392,Floridsdorf,Entire home/apt,(condo),0,0,0,1,2,1.0986122886681098,2,3,2,1
(condo),Entire home/apt,Entire/Apt,Favoriten,4,1.5,2,3,4.83,0,0.72,31,365,82,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,81,51766826,Favoriten,Entire home/apt,(condo),1,1,1,1,2,1.0986122886681098,2,3,1,3
unit,Entire home/apt,Entire/Apt,Leopoldstadt,4,1,1,3,4.83,6,1.88,2,75,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,59,51780002,Leopoldstadt,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,2,1
(condo),Entire home/apt,Entire/Apt,Leopoldstadt,2,1,1,1,4.31,13,3.86,1,347,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,250,51781614,Leopoldstadt,Entire home/apt,(condo),0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Ottakring,6,1,1,4,4.6,10,2.86,1,361,25,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,43,51783010,Ottakring,Entire home/apt,unit,0,0,0,1,2,1.3862943611198906,2,3,2,1
(condo),Entire home/apt,Entire/Apt,Ottakring,4,1,1,2,5,5,1.47,2,321,60,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,88,51793763,Ottakring,Entire home/apt,(condo),0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,Favoriten,5,1,2,3,4.83,0,0.72,1,364,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,51809002,Favoriten,Entire home/apt,unit,1,1,1,1,2,1.0986122886681098,2,3,1,1
(condo),Entire home/apt,Entire/Apt,Brigittenau,2,1,0,1,5,3,3,2,82,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,75,51811347,Brigittenau,Entire home/apt,(condo),0,0,0,1,1,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,6,1,2,3,5,2,1.33,2,356,39,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,200,51814064,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,2,1
unit,Entire home/apt,Entire/Apt,Favoriten,4,1,1,3,5,1,0.59,2,359,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,51817441,Favoriten,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,2,1
(condo),Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,2,1,1,1,4.58,12,3.64,1,150,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,54,51820678,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,(condo),0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Favoriten,3,1,1,3,5,1,1,28,344,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,45,51821189,Favoriten,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,2,3
(condo),Entire home/apt,Entire/Apt,Mariahilf,2,1,1,1,4.75,8,3.48,2,347,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,64,51833026,Mariahilf,Entire home/apt,(condo),0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Meidling,2,1,1,1,5,5,3.33,1,305,25,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,60,51835093,Meidling,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
(condo),Entire home/apt,Entire/Apt,Favoriten,3,1,1,1,4.46,13,4.7,1,7,19,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,55,51854203,Favoriten,Entire home/apt,(condo),0,0,0,1,2,0,1,3,2,1
(condo),Entire home/apt,Entire/Apt,Leopoldstadt,4,1.5,2,2,5,2,0.8,1,112,63,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,149,51855725,Leopoldstadt,Entire home/apt,(condo),0,0,0,1,2,0.6931471805599453,1,3,2,1
(condo),Entire home/apt,Entire/Apt,Innere Stadt,2,1,1,1,5,1,0.45,2,12,65,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,130,51862427,Innere Stadt,Entire home/apt,(condo),0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,NA,3,1,2,2,5,4,1.56,4,340,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,69,51863896,Landstra§e,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
(condo),Entire home/apt,Entire/Apt,Ottakring,2,1,1,1,3.33,3,1.1,4,348,39,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,56,51875373,Ottakring,Entire home/apt,(condo),0,0,0,1,2,0,1,2,2,1
unit,Entire home/apt,Entire/Apt,Neubau,2,1,1,1,4.83,0,0.72,28,152,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,129,51886359,Neubau,Entire home/apt,unit,1,1,1,1,2,0,1,3,1,3
